screening_date,company,symbol,exchange,listing_board,sector,industry,current_price_inr,price_date,market_cap_inr_cr,market_cap_date,liquidity_metric_name,liquidity_value_inr_cr,liquidity_period,eligible_flag,exclusion_code,exclusion_reason,primary_archetype,classification_rationale,secondary_tags,technical_stage,technical_data_date,revenue_cagr_5y_pct,normalized_eps_cagr_5y_pct,latest_roce_or_roe_pct,median_roce_or_roe_5y_pct,net_debt_to_equity,cfo_pat_period,cfo_pat_ratio,preliminary_valuation_method,preliminary_valuation_value,preliminary_priority_score,inclusion_reason,key_disqualifying_risk,data_quality_confidence,primary_source_ids,secondary_source_ids,phase2_priority,phase2_questions,required_primary_documents,known_data_gaps
2026-08-11,Va Tech Wabag Ltd,WABAG,NSE,Main Board,Utilities,Utilities,1970.0,2026-08-10,12300.0,2026-08-10,3-month median daily traded value,122.364,13-week median of weekly traded value / 5,1,,,High-growth company,3y EPS CAGR 205%; latest quarter revenue +93% YoY,Earnings-upgrade candidate|PEAD candidate,Mature/extended Stage 2,2026-08-10,6.833489031263107,27.409340801456892,21.3,20.0,0.08878504672897196,Mar 2022-Mar 2026,0.7495274102079396,Trailing P/E vs 3-5y EPS CAGR (preliminary),32.9,70.9,3y EPS CAGR 205%; latest quarter revenue +93% YoY,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,WABAG-SCR-01|WABAG-PXW-01,Medium,"Is forward growth contracted/visible or extrapolated from a favourable base? | Do unit economics hold as mix shifts, and is growth funded without dilution? | How much of EPS growth is operating vs. below-the-line or tax-rate driven?",Last 4 quarterly results; latest investor presentation; earnings-call transcripts; annual report share-capital and ESOP notes,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,MPS Ltd,MPSLTD,NSE,Main Board,Not disclosed,Not disclosed,2860.0,2026-08-10,4894.0,2026-08-10,3-month median daily traded value,3.696,13-week median of weekly traded value / 5,1,,,Quality compounder,5y median ROCE 36%; 5y revenue CAGR 13%; 5y EPS CAGR 26%; cumulative CFO/PAT 1.01,Demerger/SOTP unlocking|Governance risk|Peak-cycle risk,Mature/extended Stage 2,2026-08-10,12.668930162000013,25.56581374757261,39.3,36.0,0.10234899328859061,Mar 2022-Mar 2026,1.010989010989011,Trailing P/E vs 3-5y EPS CAGR (preliminary),26.7,70.9,5y median ROCE 36%; 5y revenue CAGR 13%; 5y EPS CAGR 26%; cumulative CFO/PAT 1.01,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,MPSLTD-SCR-01|MPSLTD-PXW-01,Medium,"Is the 5y median ROCE sustained on incremental capital, or inflated by a legacy asset base? | What is the reinvestment runway, and has capital allocation stayed inside the core? | Does cumulative CFO/PAT hold above 0.8 once working-capital swings are normalised?",Latest annual report (MD&A + segment note); last 4 quarterly results; latest investor presentation; last 2 earnings-call transcripts,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,Manali Petrochemicals Ltd,MANALIPETC,NSE,Main Board,Not disclosed,Not disclosed,64.6,2026-08-10,1100.0,2026-08-10,3-month median daily traded value,2.092,13-week median of weekly traded value / 5,1,,,Capex operating-leverage candidate,CWIP drawn down 36% YoY - capacity commissioned; OPM 24.0pp below 5y peak - absorption yet to come,Earnings-upgrade candidate|PEAD candidate|Value-trap risk,Early Stage 1,2026-08-10,-0.03909305338988256,-8.363775666134499,7.24,7.0,0.10694769711163153,Mar 2022-Mar 2026,1.044262295081967,Trailing P/E vs 3-5y EPS CAGR (preliminary),15.5,70.8,CWIP drawn down 36% YoY - capacity commissioned; OPM 24.0pp below 5y peak - absorption yet to come,Other income >35% of PBT - EPS provisional,Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,MANALIPETC-SCR-01|MANALIPETC-PXW-01,Low,"What exactly has been commissioned, on what date, and at what capex vs. original budget? | What demand evidence exists (orders, nominations, approvals, contracts) for the new capacity? | What are incremental EBITDA margin and incremental ROCE at 50/70/85% utilisation? | How do 6/12/18-month commissioning delays change FY+2 EPS and the debt schedule?",Capex announcements and Reg-30 intimations; annual report CWIP/fixed-asset schedule; investor presentation capacity slides; earnings-call transcripts; credit-rating rationale,Other income >35% of PBT - EPS provisional; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,Fine Organic Industries Ltd,FINEORG,NSE,Main Board,Not disclosed,Not disclosed,5036.0,2026-08-10,15441.0,2026-08-10,3-month median daily traded value,4.894,13-week median of weekly traded value / 5,1,,,Quality compounder,5y median ROCE 31%; 5y revenue CAGR 16%; 5y EPS CAGR 28%; cumulative CFO/PAT 0.86,Capex commissioning,Early Stage 2,2026-08-10,15.866253946514842,28.227489602608145,21.5,31.0,0.025525525525525526,Mar 2022-Mar 2026,0.8601794992914502,Trailing P/E vs 3-5y EPS CAGR (preliminary),35.2,70.8,5y median ROCE 31%; 5y revenue CAGR 16%; 5y EPS CAGR 28%; cumulative CFO/PAT 0.86,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,FINEORG-SCR-01|FINEORG-PXW-01,Low,"Is the 5y median ROCE sustained on incremental capital, or inflated by a legacy asset base? | What is the reinvestment runway, and has capital allocation stayed inside the core? | Does cumulative CFO/PAT hold above 0.8 once working-capital swings are normalised?",Latest annual report (MD&A + segment note); last 4 quarterly results; latest investor presentation; last 2 earnings-call transcripts,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,Siyaram Silk Mills Ltd,SIYSIL,NSE,Main Board,Not disclosed,Not disclosed,616.0,2026-08-10,2791.0,2026-08-10,3-month median daily traded value,4.327,13-week median of weekly traded value / 5,1,,,Quality compounder,5y median ROCE 21%; 5y revenue CAGR 19%; 5y EPS CAGR 132%,Demerger/SOTP unlocking|Governance risk|Margin-recovery candidate,Early Stage 1,2026-08-10,18.754101168359938,131.82687003834803,18.8,21.0,0.2410958904109589,Mar 2022-Mar 2026,0.700925925925926,Trailing P/E vs 3-5y EPS CAGR (preliminary),11.8,70.8,5y median ROCE 21%; 5y revenue CAGR 19%; 5y EPS CAGR 132%,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,SIYSIL-SCR-01|SIYSIL-PXW-01,Low,"Is the 5y median ROCE sustained on incremental capital, or inflated by a legacy asset base? | What is the reinvestment runway, and has capital allocation stayed inside the core? | Does cumulative CFO/PAT hold above 0.8 once working-capital swings are normalised?",Latest annual report (MD&A + segment note); last 4 quarterly results; latest investor presentation; last 2 earnings-call transcripts,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,D-Link India Ltd,DLINKINDIA,NSE,Main Board,Not disclosed,Not disclosed,438.0,2026-08-10,1554.0,2026-08-10,3-month median daily traded value,5.545,13-week median of weekly traded value / 5,1,,,Mature value/yield company,dividend yield 5.9%; FCF positive in 5 of last 5 years,,Early Stage 2,2026-08-10,16.587360297777522,27.119162508361704,25.9,28.0,0.029644268774703556,Mar 2022-Mar 2026,0.6177156177156177,Trailing P/E vs 3-5y EPS CAGR (preliminary),14.5,70.7,dividend yield 5.9%; FCF positive in 5 of last 5 years,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,DLINKINDIA-SCR-01|DLINKINDIA-PXW-01,Low,"Is the dividend covered by normalised FCF after maintenance capex, not by peak earnings? | What structural-decline risk exists in the core end-market? | Is management willing to keep returning capital, on what stated policy?",Annual report cash-flow statement and dividend policy; quarterly results; capex guidance,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,Caplin Point Laboratories Ltd,CAPLIPOINT,NSE,Main Board,Healthcare,Healthcare,2622.0,2026-08-10,19923.0,2026-08-10,3-month median daily traded value,29.305,13-week median of weekly traded value / 5,1,,,Quality compounder,5y median ROCE 26%; 5y revenue CAGR 16%; 5y EPS CAGR 21%; cumulative CFO/PAT 0.80,Capex commissioning|Peak-cycle risk,Mature/extended Stage 2,2026-08-10,15.56509478321557,21.371278429436515,24.6,26.0,0.0013943112102621305,Mar 2022-Mar 2026,0.8048780487804879,Trailing P/E vs 3-5y EPS CAGR (preliminary),31.1,70.7,5y median ROCE 26%; 5y revenue CAGR 16%; 5y EPS CAGR 21%; cumulative CFO/PAT 0.80,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,CAPLIPOINT-SCR-01|CAPLIPOINT-PXW-01,Low,"Is the 5y median ROCE sustained on incremental capital, or inflated by a legacy asset base? | What is the reinvestment runway, and has capital allocation stayed inside the core? | Does cumulative CFO/PAT hold above 0.8 once working-capital swings are normalised?",Latest annual report (MD&A + segment note); last 4 quarterly results; latest investor presentation; last 2 earnings-call transcripts,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,Sonata Software Ltd,SONATSOFTW,NSE,Main Board,Information Technology,Information Technology,320.0,2026-08-10,8950.0,2026-08-10,3-month median daily traded value,40.249,13-week median of weekly traded value / 5,1,,,Quality compounder,5y median ROCE 36%; 5y revenue CAGR 20%; cumulative CFO/PAT 1.08,Demerger/SOTP unlocking|Governance risk,Early Stage 1,2026-08-10,20.408702648401224,13.738688445319891,30.7,36.0,0.3795275590551181,Mar 2022-Mar 2026,1.077037037037037,Trailing P/E vs 3-5y EPS CAGR (preliminary),17.7,70.7,5y median ROCE 36%; 5y revenue CAGR 20%; cumulative CFO/PAT 1.08,Equity capital up 180% in 5y - dilution,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,SONATSOFTW-SCR-01|SONATSOFTW-PXW-01,Low,"Is the 5y median ROCE sustained on incremental capital, or inflated by a legacy asset base? | What is the reinvestment runway, and has capital allocation stayed inside the core? | Does cumulative CFO/PAT hold above 0.8 once working-capital swings are normalised?",Latest annual report (MD&A + segment note); last 4 quarterly results; latest investor presentation; last 2 earnings-call transcripts,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,Wheels India Ltd,WHEELS,NSE,Main Board,Not disclosed,Not disclosed,1414.0,2026-08-10,3455.0,2026-08-10,3-month median daily traded value,18.217,13-week median of weekly traded value / 5,1,,,High-growth company,3y EPS CAGR 40%; latest quarter revenue +24% YoY,Governance risk|Earnings-upgrade candidate|Debt-reduction story|Peak-cycle risk,Early Stage 2,2026-08-10,17.762378541048008,142.2757331187537,18.8,12.0,0.7377521613832853,Mar 2022-Mar 2026,3.5330396475770924,Trailing P/E vs 3-5y EPS CAGR (preliminary),21.1,70.6,3y EPS CAGR 40%; latest quarter revenue +24% YoY,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,WHEELS-SCR-01|WHEELS-PXW-01,Low,"Is forward growth contracted/visible or extrapolated from a favourable base? | Do unit economics hold as mix shifts, and is growth funded without dilution? | How much of EPS growth is operating vs. below-the-line or tax-rate driven?",Last 4 quarterly results; latest investor presentation; earnings-call transcripts; annual report share-capital and ESOP notes,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,Team Lease Services Ltd,TEAMLEASE,NSE,Main Board,Not disclosed,Not disclosed,1254.0,2026-08-10,1917.0,2026-08-10,3-month median daily traded value,4.764,13-week median of weekly traded value / 5,1,,,Event-driven or special situation,Open offer / control change disclosed 08-Jul-2026 16:50:05; Buyback disclosed 23-Jul-2026 17:50:21; Asset / business sale disclosed 29-Jul-2026 16:25:23,Regulatory catalyst|Demerger/SOTP unlocking|Temporary setback,Stage 4 decline,2026-08-10,19.29118873460711,12.941059222628915,15.4,14.0,0.1111111111111111,Mar 2022-Mar 2026,1.250485436893204,Trailing P/E vs 3-5y EPS CAGR (preliminary),12.5,70.3,Open offer / control change disclosed 08-Jul-2026 16:50:05; Buyback disclosed 23-Jul-2026 17:50:21; Asset / business sale disclosed 29-Jul-2026 16:25:23,Other income >35% of PBT - EPS provisional,Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,TEAMLEASE-SCR-01|TEAMLEASE-PXW-01,Low,"What is the disclosed scheme/transaction structure, record date, and regulatory path? | What is the value in completed, delayed and cancelled scenarios, and the probability of each? | What is the downside if the event does not complete at all?",Scheme of arrangement / offer document; stock-exchange intimations; NCLT/SEBI filings; valuation report where disclosed,Other income >35% of PBT - EPS provisional; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,India Nippon Electricals Ltd,INDNIPPON,NSE,Main Board,Not disclosed,Not disclosed,1133.0,2026-08-10,2539.0,2026-08-10,3-month median daily traded value,4.469,13-week median of weekly traded value / 5,1,,,High-growth company,3y EPS CAGR 32%; latest quarter revenue +33% YoY,Earnings-upgrade candidate|PEAD candidate|Peak-cycle risk,Mature/extended Stage 2,2026-08-10,17.29654910957581,22.90801650403138,17.0,13.0,0.00243605359317905,Mar 2022-Mar 2026,0.62,Trailing P/E vs 3-5y EPS CAGR (preliminary),27.8,70.3,3y EPS CAGR 32%; latest quarter revenue +33% YoY,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,INDNIPPON-SCR-01|INDNIPPON-PXW-01,Low,"Is forward growth contracted/visible or extrapolated from a favourable base? | Do unit economics hold as mix shifts, and is growth funded without dilution? | How much of EPS growth is operating vs. below-the-line or tax-rate driven?",Last 4 quarterly results; latest investor presentation; earnings-call transcripts; annual report share-capital and ESOP notes,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,Magellanic Cloud Ltd,MCLOUD,NSE,Main Board,Not disclosed,Not disclosed,29.0,2026-08-10,1709.0,2026-08-10,3-month median daily traded value,8.381,13-week median of weekly traded value / 5,1,,,Quality compounder,5y median ROCE 23%; 5y revenue CAGR 27%; 5y EPS CAGR 117%; cumulative CFO/PAT 1.13,Governance risk|Debt-reduction story,Early Stage 1,2026-08-10,26.91235772847953,117.34434639618958,19.8,23.0,0.42503639010189226,Mar 2022-Mar 2026,1.127659574468085,Trailing P/E vs 3-5y EPS CAGR (preliminary),14.8,70.3,5y median ROCE 23%; 5y revenue CAGR 27%; 5y EPS CAGR 117%; cumulative CFO/PAT 1.13,Promoter stake down 4.3pp over 4 quarters,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,MCLOUD-SCR-01|MCLOUD-PXW-01,Low,"Is the 5y median ROCE sustained on incremental capital, or inflated by a legacy asset base? | What is the reinvestment runway, and has capital allocation stayed inside the core? | Does cumulative CFO/PAT hold above 0.8 once working-capital swings are normalised?",Latest annual report (MD&A + segment note); last 4 quarterly results; latest investor presentation; last 2 earnings-call transcripts,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,NMDC Ltd,NMDC,NSE,Main Board,Metals & Mining,Metals & Mining,85.0,2026-08-10,74494.0,2026-08-10,3-month median daily traded value,162.881,13-week median of weekly traded value / 5,1,,,Capex operating-leverage candidate,CWIP 115% of net block - build in progress; OPM 28.0pp below 5y peak - absorption yet to come,Capex commissioning|Governance risk,Early Stage 2,2026-08-10,15.847782953581468,3.475382321770093,27.6,30.0,0.18809817391814926,Mar 2022-Mar 2026,0.6672259669627101,Trailing P/E vs 3-5y EPS CAGR (preliminary),10.0,70.0,CWIP 115% of net block - build in progress; OPM 28.0pp below 5y peak - absorption yet to come,Equity capital up 200% in 5y - dilution,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,NMDC-SCR-01|NMDC-PXW-01,Low,"What exactly has been commissioned, on what date, and at what capex vs. original budget? | What demand evidence exists (orders, nominations, approvals, contracts) for the new capacity? | What are incremental EBITDA margin and incremental ROCE at 50/70/85% utilisation? | How do 6/12/18-month commissioning delays change FY+2 EPS and the debt schedule?",Capex announcements and Reg-30 intimations; annual report CWIP/fixed-asset schedule; investor presentation capacity slides; earnings-call transcripts; credit-rating rationale,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,Minda Corporation Ltd,MINDACORP,NSE,Main Board,Automobile and Auto Components,Automobile and Auto Components,735.0,2026-08-10,17553.0,2026-08-10,3-month median daily traded value,24.972,13-week median of weekly traded value / 5,1,,,High-growth company,latest quarter revenue +23% YoY,Governance risk|Earnings-upgrade candidate|PEAD candidate|Debt-reduction story|Peak-cycle risk,Mature/extended Stage 2,2026-08-10,21.169021617899574,46.806131850940005,12.7,13.0,0.559302766199318,Mar 2022-Mar 2026,1.5661094224924013,Trailing P/E vs 3-5y EPS CAGR (preliminary),49.3,70.0,latest quarter revenue +23% YoY,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,MINDACORP-SCR-01|MINDACORP-PXW-01,Low,"Is forward growth contracted/visible or extrapolated from a favourable base? | Do unit economics hold as mix shifts, and is growth funded without dilution? | How much of EPS growth is operating vs. below-the-line or tax-rate driven?",Last 4 quarterly results; latest investor presentation; earnings-call transcripts; annual report share-capital and ESOP notes,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
